message_name,msgtype,msgcat,field_number,field_name,field_type,required,position
CrossOrderCancelReplaceRequest,t,app,541,MaturityDate,LOCALMKTDATE,N,78
CrossOrderCancelReplaceRequest,t,app,201,PutOrCall,INT,N,79
CrossOrderCancelReplaceRequest,t,app,224,CouponPaymentDate,LOCALMKTDATE,N,80
CrossOrderCancelReplaceRequest,t,app,225,IssueDate,LOCALMKTDATE,N,81
CrossOrderCancelReplaceRequest,t,app,239,RepoCollateralSecurityType,STRING,N,82
CrossOrderCancelReplaceRequest,t,app,226,RepurchaseTerm,INT,N,83
CrossOrderCancelReplaceRequest,t,app,227,RepurchaseRate,PERCENTAGE,N,84
CrossOrderCancelReplaceRequest,t,app,228,Factor,FLOAT,N,85
CrossOrderCancelReplaceRequest,t,app,255,CreditRating,STRING,N,86
CrossOrderCancelReplaceRequest,t,app,543,InstrRegistry,STRING,N,87
CrossOrderCancelReplaceRequest,t,app,470,CountryOfIssue,COUNTRY,N,88
CrossOrderCancelReplaceRequest,t,app,471,StateOrProvinceOfIssue,STRING,N,89
CrossOrderCancelReplaceRequest,t,app,472,LocaleOfIssue,STRING,N,90
CrossOrderCancelReplaceRequest,t,app,240,RedemptionDate,LOCALMKTDATE,N,91
CrossOrderCancelReplaceRequest,t,app,202,StrikePrice,PRICE,N,92
CrossOrderCancelReplaceRequest,t,app,947,StrikeCurrency,CURRENCY,N,93
CrossOrderCancelReplaceRequest,t,app,206,OptAttribute,CHAR,N,94
CrossOrderCancelReplaceRequest,t,app,231,ContractMultiplier,FLOAT,N,95
CrossOrderCancelReplaceRequest,t,app,223,CouponRate,PERCENTAGE,N,96
CrossOrderCancelReplaceRequest,t,app,207,SecurityExchange,EXCHANGE,N,97
CrossOrderCancelReplaceRequest,t,app,106,Issuer,STRING,N,98
CrossOrderCancelReplaceRequest,t,app,348,EncodedIssuerLen,LENGTH,N,99
CrossOrderCancelReplaceRequest,t,app,349,EncodedIssuer,DATA,N,100
CrossOrderCancelReplaceRequest,t,app,107,SecurityDesc,STRING,N,101
CrossOrderCancelReplaceRequest,t,app,350,EncodedSecurityDescLen,LENGTH,N,102
CrossOrderCancelReplaceRequest,t,app,351,EncodedSecurityDesc,DATA,N,103
CrossOrderCancelReplaceRequest,t,app,691,Pool,STRING,N,104
CrossOrderCancelReplaceRequest,t,app,667,ContractSettlMonth,MONTHYEAR,N,105
CrossOrderCancelReplaceRequest,t,app,875,CPProgram,INT,N,106
CrossOrderCancelReplaceRequest,t,app,876,CPRegType,STRING,N,107
CrossOrderCancelReplaceRequest,t,app,864,NoEvents,GROUP,N,108
CrossOrderCancelReplaceRequest,t,app,865,EventType,INT,N,109
CrossOrderCancelReplaceRequest,t,app,866,EventDate,LOCALMKTDATE,N,110
CrossOrderCancelReplaceRequest,t,app,867,EventPx,PRICE,N,111
CrossOrderCancelReplaceRequest,t,app,868,EventText,STRING,N,112
CrossOrderCancelReplaceRequest,t,app,873,DatedDate,LOCALMKTDATE,N,113
CrossOrderCancelReplaceRequest,t,app,874,InterestAccrualDate,LOCALMKTDATE,N,114
CrossOrderCancelReplaceRequest,t,app,711,NoUnderlyings,GROUP,N,115
CrossOrderCancelReplaceRequest,t,app,555,NoLegs,GROUP,N,116
CrossOrderCancelReplaceRequest,t,app,63,SettlType,CHAR,N,117
CrossOrderCancelReplaceRequest,t,app,64,SettlDate,LOCALMKTDATE,N,118
CrossOrderCancelReplaceRequest,t,app,21,HandlInst,CHAR,N,119
CrossOrderCancelReplaceRequest,t,app,18,ExecInst,MULTIPLEVALUESTRING,N,120
CrossOrderCancelReplaceRequest,t,app,110,MinQty,QTY,N,121
CrossOrderCancelReplaceRequest,t,app,111,MaxFloor,QTY,N,122
CrossOrderCancelReplaceRequest,t,app,100,ExDestination,EXCHANGE,N,123
CrossOrderCancelReplaceRequest,t,app,386,NoTradingSessions,GROUP,N,124
CrossOrderCancelReplaceRequest,t,app,336,TradingSessionID,STRING,N,125
CrossOrderCancelReplaceRequest,t,app,625,TradingSessionSubID,STRING,N,126
CrossOrderCancelReplaceRequest,t,app,81,ProcessCode,CHAR,N,127
CrossOrderCancelReplaceRequest,t,app,140,PrevClosePx,PRICE,N,128
CrossOrderCancelReplaceRequest,t,app,114,LocateReqd,BOOLEAN,N,129
CrossOrderCancelReplaceRequest,t,app,60,TransactTime,UTCTIMESTAMP,Y,130
CrossOrderCancelReplaceRequest,t,app,232,NoStipulations,GROUP,N,131
CrossOrderCancelReplaceRequest,t,app,233,StipulationType,STRING,N,132
CrossOrderCancelReplaceRequest,t,app,234,StipulationValue,STRING,N,133
CrossOrderCancelReplaceRequest,t,app,40,OrdType,CHAR,Y,134
CrossOrderCancelReplaceRequest,t,app,423,PriceType,INT,N,135
CrossOrderCancelReplaceRequest,t,app,44,Price,PRICE,N,136
CrossOrderCancelReplaceRequest,t,app,99,StopPx,PRICE,N,137
CrossOrderCancelReplaceRequest,t,app,218,Spread,PRICEOFFSET,N,138
CrossOrderCancelReplaceRequest,t,app,220,BenchmarkCurveCurrency,CURRENCY,N,139
CrossOrderCancelReplaceRequest,t,app,221,BenchmarkCurveName,STRING,N,140
CrossOrderCancelReplaceRequest,t,app,222,BenchmarkCurvePoint,STRING,N,141
CrossOrderCancelReplaceRequest,t,app,662,BenchmarkPrice,PRICE,N,142
CrossOrderCancelReplaceRequest,t,app,663,BenchmarkPriceType,INT,N,143
CrossOrderCancelReplaceRequest,t,app,699,BenchmarkSecurityID,STRING,N,144
CrossOrderCancelReplaceRequest,t,app,761,BenchmarkSecurityIDSource,STRING,N,145
CrossOrderCancelReplaceRequest,t,app,235,YieldType,STRING,N,146
CrossOrderCancelReplaceRequest,t,app,236,Yield,PERCENTAGE,N,147
CrossOrderCancelReplaceRequest,t,app,701,YieldCalcDate,LOCALMKTDATE,N,148
CrossOrderCancelReplaceRequest,t,app,696,YieldRedemptionDate,LOCALMKTDATE,N,149
CrossOrderCancelReplaceRequest,t,app,697,YieldRedemptionPrice,PRICE,N,150
CrossOrderCancelReplaceRequest,t,app,698,YieldRedemptionPriceType,INT,N,151
CrossOrderCancelReplaceRequest,t,app,15,Currency,CURRENCY,N,152
CrossOrderCancelReplaceRequest,t,app,376,ComplianceID,STRING,N,153
CrossOrderCancelReplaceRequest,t,app,23,IOIID,STRING,N,154
CrossOrderCancelReplaceRequest,t,app,117,QuoteID,STRING,N,155
CrossOrderCancelReplaceRequest,t,app,59,TimeInForce,CHAR,N,156
CrossOrderCancelReplaceRequest,t,app,168,EffectiveTime,UTCTIMESTAMP,N,157
CrossOrderCancelReplaceRequest,t,app,432,ExpireDate,LOCALMKTDATE,N,158
CrossOrderCancelReplaceRequest,t,app,126,ExpireTime,UTCTIMESTAMP,N,159
CrossOrderCancelReplaceRequest,t,app,427,GTBookingInst,INT,N,160
CrossOrderCancelReplaceRequest,t,app,210,MaxShow,QTY,N,161
CrossOrderCancelReplaceRequest,t,app,211,PegOffsetValue,FLOAT,N,162
CrossOrderCancelReplaceRequest,t,app,835,PegMoveType,INT,N,163
CrossOrderCancelReplaceRequest,t,app,836,PegOffsetType,INT,N,164
CrossOrderCancelReplaceRequest,t,app,837,PegLimitType,INT,N,165
CrossOrderCancelReplaceRequest,t,app,838,PegRoundDirection,INT,N,166
CrossOrderCancelReplaceRequest,t,app,840,PegScope,INT,N,167
CrossOrderCancelReplaceRequest,t,app,388,DiscretionInst,CHAR,N,168
CrossOrderCancelReplaceRequest,t,app,389,DiscretionOffsetValue,FLOAT,N,169
CrossOrderCancelReplaceRequest,t,app,841,DiscretionMoveType,INT,N,170
CrossOrderCancelReplaceRequest,t,app,842,DiscretionOffsetType,INT,N,171
CrossOrderCancelReplaceRequest,t,app,843,DiscretionLimitType,INT,N,172
CrossOrderCancelReplaceRequest,t,app,844,DiscretionRoundDirection,INT,N,173
CrossOrderCancelReplaceRequest,t,app,846,DiscretionScope,INT,N,174
CrossOrderCancelReplaceRequest,t,app,847,TargetStrategy,INT,N,175
CrossOrderCancelReplaceRequest,t,app,848,TargetStrategyParameters,STRING,N,176
CrossOrderCancelReplaceRequest,t,app,849,ParticipationRate,PERCENTAGE,N,177
CrossOrderCancelReplaceRequest,t,app,480,CancellationRights,CHAR,N,178
CrossOrderCancelReplaceRequest,t,app,481,MoneyLaunderingStatus,CHAR,N,179
CrossOrderCancelReplaceRequest,t,app,513,RegistID,STRING,N,180
CrossOrderCancelReplaceRequest,t,app,494,Designation,STRING,N,181
CrossOrderCancelReplaceRequest,t,app,93,SignatureLength,LENGTH,N,182
CrossOrderCancelReplaceRequest,t,app,89,Signature,DATA,N,183
CrossOrderCancelReplaceRequest,t,app,10,CheckSum,STRING,Y,184
CrossOrderCancelRequest,u,app,8,BeginString,STRING,Y,1
CrossOrderCancelRequest,u,app,9,BodyLength,LENGTH,Y,2
CrossOrderCancelRequest,u,app,35,MsgType,STRING,Y,3
CrossOrderCancelRequest,u,app,49,SenderCompID,STRING,Y,4
CrossOrderCancelRequest,u,app,56,TargetCompID,STRING,Y,5
CrossOrderCancelRequest,u,app,115,OnBehalfOfCompID,STRING,N,6
CrossOrderCancelRequest,u,app,128,DeliverToCompID,STRING,N,7
CrossOrderCancelRequest,u,app,90,SecureDataLen,LENGTH,N,8
CrossOrderCancelRequest,u,app,91,SecureData,DATA,N,9
CrossOrderCancelRequest,u,app,34,MsgSeqNum,SEQNUM,Y,10
CrossOrderCancelRequest,u,app,50,SenderSubID,STRING,N,11
CrossOrderCancelRequest,u,app,142,SenderLocationID,STRING,N,12
CrossOrderCancelRequest,u,app,57,TargetSubID,STRING,N,13
CrossOrderCancelRequest,u,app,143,TargetLocationID,STRING,N,14
CrossOrderCancelRequest,u,app,116,OnBehalfOfSubID,STRING,N,15
CrossOrderCancelRequest,u,app,144,OnBehalfOfLocationID,STRING,N,16
CrossOrderCancelRequest,u,app,129,DeliverToSubID,STRING,N,17
CrossOrderCancelRequest,u,app,145,DeliverToLocationID,STRING,N,18
CrossOrderCancelRequest,u,app,43,PossDupFlag,BOOLEAN,N,19
CrossOrderCancelRequest,u,app,97,PossResend,BOOLEAN,N,20
CrossOrderCancelRequest,u,app,52,SendingTime,UTCTIMESTAMP,Y,21
CrossOrderCancelRequest,u,app,122,OrigSendingTime,UTCTIMESTAMP,N,22
CrossOrderCancelRequest,u,app,212,XmlDataLen,LENGTH,N,23
CrossOrderCancelRequest,u,app,213,XmlData,DATA,N,24
CrossOrderCancelRequest,u,app,347,MessageEncoding,STRING,N,25
CrossOrderCancelRequest,u,app,369,LastMsgSeqNumProcessed,SEQNUM,N,26
CrossOrderCancelRequest,u,app,627,NoHops,GROUP,N,27
CrossOrderCancelRequest,u,app,628,HopCompID,STRING,N,28
CrossOrderCancelRequest,u,app,629,HopSendingTime,UTCTIMESTAMP,N,29
CrossOrderCancelRequest,u,app,630,HopRefID,SEQNUM,N,30
CrossOrderCancelRequest,u,app,37,OrderID,STRING,N,31
CrossOrderCancelRequest,u,app,548,CrossID,STRING,Y,32
CrossOrderCancelRequest,u,app,551,OrigCrossID,STRING,Y,33
CrossOrderCancelRequest,u,app,549,CrossType,INT,Y,34
CrossOrderCancelRequest,u,app,550,CrossPrioritization,INT,Y,35
CrossOrderCancelRequest,u,app,552,NoSides,GROUP,Y,36
CrossOrderCancelRequest,u,app,54,Side,CHAR,Y,37
CrossOrderCancelRequest,u,app,41,OrigClOrdID,STRING,Y,38
CrossOrderCancelRequest,u,app,11,ClOrdID,STRING,Y,39
CrossOrderCancelRequest,u,app,526,SecondaryClOrdID,STRING,N,40
CrossOrderCancelRequest,u,app,583,ClOrdLinkID,STRING,N,41
CrossOrderCancelRequest,u,app,586,OrigOrdModTime,UTCTIMESTAMP,N,42
CrossOrderCancelRequest,u,app,229,TradeOriginationDate,LOCALMKTDATE,N,43
CrossOrderCancelRequest,u,app,75,TradeDate,LOCALMKTDATE,N,44
CrossOrderCancelRequest,u,app,376,ComplianceID,STRING,N,45
CrossOrderCancelRequest,u,app,58,Text,STRING,N,46
CrossOrderCancelRequest,u,app,354,EncodedTextLen,LENGTH,N,47
CrossOrderCancelRequest,u,app,355,EncodedText,DATA,N,48
CrossOrderCancelRequest,u,app,55,Symbol,STRING,N,49
CrossOrderCancelRequest,u,app,65,SymbolSfx,STRING,N,50
CrossOrderCancelRequest,u,app,48,SecurityID,STRING,N,51
CrossOrderCancelRequest,u,app,22,SecurityIDSource,STRING,N,52
CrossOrderCancelRequest,u,app,454,NoSecurityAltID,GROUP,N,53
CrossOrderCancelRequest,u,app,455,SecurityAltID,STRING,N,54
CrossOrderCancelRequest,u,app,456,SecurityAltIDSource,STRING,N,55
CrossOrderCancelRequest,u,app,460,Product,INT,N,56
CrossOrderCancelRequest,u,app,461,CFICode,STRING,N,57
CrossOrderCancelRequest,u,app,167,SecurityType,STRING,N,58
CrossOrderCancelRequest,u,app,762,SecuritySubType,STRING,N,59
CrossOrderCancelRequest,u,app,200,MaturityMonthYear,MONTHYEAR,N,60
CrossOrderCancelRequest,u,app,541,MaturityDate,LOCALMKTDATE,N,61
CrossOrderCancelRequest,u,app,201,PutOrCall,INT,N,62
CrossOrderCancelRequest,u,app,224,CouponPaymentDate,LOCALMKTDATE,N,63
CrossOrderCancelRequest,u,app,225,IssueDate,LOCALMKTDATE,N,64
CrossOrderCancelRequest,u,app,239,RepoCollateralSecurityType,STRING,N,65
CrossOrderCancelRequest,u,app,226,RepurchaseTerm,INT,N,66
CrossOrderCancelRequest,u,app,227,RepurchaseRate,PERCENTAGE,N,67
CrossOrderCancelRequest,u,app,228,Factor,FLOAT,N,68
CrossOrderCancelRequest,u,app,255,CreditRating,STRING,N,69
CrossOrderCancelRequest,u,app,543,InstrRegistry,STRING,N,70
CrossOrderCancelRequest,u,app,470,CountryOfIssue,COUNTRY,N,71
CrossOrderCancelRequest,u,app,471,StateOrProvinceOfIssue,STRING,N,72
CrossOrderCancelRequest,u,app,472,LocaleOfIssue,STRING,N,73
CrossOrderCancelRequest,u,app,240,RedemptionDate,LOCALMKTDATE,N,74
CrossOrderCancelRequest,u,app,202,StrikePrice,PRICE,N,75
CrossOrderCancelRequest,u,app,947,StrikeCurrency,CURRENCY,N,76
CrossOrderCancelRequest,u,app,206,OptAttribute,CHAR,N,77
CrossOrderCancelRequest,u,app,231,ContractMultiplier,FLOAT,N,78
CrossOrderCancelRequest,u,app,223,CouponRate,PERCENTAGE,N,79
CrossOrderCancelRequest,u,app,207,SecurityExchange,EXCHANGE,N,80
CrossOrderCancelRequest,u,app,106,Issuer,STRING,N,81
CrossOrderCancelRequest,u,app,348,EncodedIssuerLen,LENGTH,N,82
CrossOrderCancelRequest,u,app,349,EncodedIssuer,DATA,N,83
CrossOrderCancelRequest,u,app,107,SecurityDesc,STRING,N,84
CrossOrderCancelRequest,u,app,350,EncodedSecurityDescLen,LENGTH,N,85
CrossOrderCancelRequest,u,app,351,EncodedSecurityDesc,DATA,N,86
CrossOrderCancelRequest,u,app,691,Pool,STRING,N,87
CrossOrderCancelRequest,u,app,667,ContractSettlMonth,MONTHYEAR,N,88
CrossOrderCancelRequest,u,app,875,CPProgram,INT,N,89
CrossOrderCancelRequest,u,app,876,CPRegType,STRING,N,90
CrossOrderCancelRequest,u,app,864,NoEvents,GROUP,N,91
CrossOrderCancelRequest,u,app,865,EventType,INT,N,92
CrossOrderCancelRequest,u,app,866,EventDate,LOCALMKTDATE,N,93
CrossOrderCancelRequest,u,app,867,EventPx,PRICE,N,94
CrossOrderCancelRequest,u,app,868,EventText,STRING,N,95
CrossOrderCancelRequest,u,app,873,DatedDate,LOCALMKTDATE,N,96
CrossOrderCancelRequest,u,app,874,InterestAccrualDate,LOCALMKTDATE,N,97
CrossOrderCancelRequest,u,app,711,NoUnderlyings,GROUP,N,98
CrossOrderCancelRequest,u,app,555,NoLegs,GROUP,N,99
CrossOrderCancelRequest,u,app,60,TransactTime,UTCTIMESTAMP,Y,100
CrossOrderCancelRequest,u,app,93,SignatureLength,LENGTH,N,101
CrossOrderCancelRequest,u,app,89,Signature,DATA,N,102
CrossOrderCancelRequest,u,app,10,CheckSum,STRING,Y,103
DerivativeSecurityList,AA,app,8,BeginString,STRING,Y,1
DerivativeSecurityList,AA,app,9,BodyLength,LENGTH,Y,2
DerivativeSecurityList,AA,app,35,MsgType,STRING,Y,3
DerivativeSecurityList,AA,app,49,SenderCompID,STRING,Y,4
DerivativeSecurityList,AA,app,56,TargetCompID,STRING,Y,5
DerivativeSecurityList,AA,app,115,OnBehalfOfCompID,STRING,N,6
DerivativeSecurityList,AA,app,128,DeliverToCompID,STRING,N,7
DerivativeSecurityList,AA,app,90,SecureDataLen,LENGTH,N,8
DerivativeSecurityList,AA,app,91,SecureData,DATA,N,9
DerivativeSecurityList,AA,app,34,MsgSeqNum,SEQNUM,Y,10
DerivativeSecurityList,AA,app,50,SenderSubID,STRING,N,11
DerivativeSecurityList,AA,app,142,SenderLocationID,STRING,N,12
DerivativeSecurityList,AA,app,57,TargetSubID,STRING,N,13
DerivativeSecurityList,AA,app,143,TargetLocationID,STRING,N,14
DerivativeSecurityList,AA,app,116,OnBehalfOfSubID,STRING,N,15
DerivativeSecurityList,AA,app,144,OnBehalfOfLocationID,STRING,N,16
DerivativeSecurityList,AA,app,129,DeliverToSubID,STRING,N,17
DerivativeSecurityList,AA,app,145,DeliverToLocationID,STRING,N,18
DerivativeSecurityList,AA,app,43,PossDupFlag,BOOLEAN,N,19
DerivativeSecurityList,AA,app,97,PossResend,BOOLEAN,N,20
DerivativeSecurityList,AA,app,52,SendingTime,UTCTIMESTAMP,Y,21
DerivativeSecurityList,AA,app,122,OrigSendingTime,UTCTIMESTAMP,N,22
DerivativeSecurityList,AA,app,212,XmlDataLen,LENGTH,N,23
DerivativeSecurityList,AA,app,213,XmlData,DATA,N,24
DerivativeSecurityList,AA,app,347,MessageEncoding,STRING,N,25
DerivativeSecurityList,AA,app,369,LastMsgSeqNumProcessed,SEQNUM,N,26
DerivativeSecurityList,AA,app,627,NoHops,GROUP,N,27
DerivativeSecurityList,AA,app,628,HopCompID,STRING,N,28
DerivativeSecurityList,AA,app,629,HopSendingTime,UTCTIMESTAMP,N,29
DerivativeSecurityList,AA,app,630,HopRefID,SEQNUM,N,30
DerivativeSecurityList,AA,app,320,SecurityReqID,STRING,Y,31
DerivativeSecurityList,AA,app,322,SecurityResponseID,STRING,Y,32
DerivativeSecurityList,AA,app,560,SecurityRequestResult,INT,Y,33
DerivativeSecurityList,AA,app,311,UnderlyingSymbol,STRING,N,34
DerivativeSecurityList,AA,app,312,UnderlyingSymbolSfx,STRING,N,35
DerivativeSecurityList,AA,app,309,UnderlyingSecurityID,STRING,N,36
DerivativeSecurityList,AA,app,305,UnderlyingSecurityIDSource,STRING,N,37
DerivativeSecurityList,AA,app,457,NoUnderlyingSecurityAltID,GROUP,N,38
DerivativeSecurityList,AA,app,458,UnderlyingSecurityAltID,STRING,N,39
DerivativeSecurityList,AA,app,459,UnderlyingSecurityAltIDSource,STRING,N,40
DerivativeSecurityList,AA,app,462,UnderlyingProduct,INT,N,41
DerivativeSecurityList,AA,app,463,UnderlyingCFICode,STRING,N,42
DerivativeSecurityList,AA,app,310,UnderlyingSecurityType,STRING,N,43
DerivativeSecurityList,AA,app,763,UnderlyingSecuritySubType,STRING,N,44
DerivativeSecurityList,AA,app,313,UnderlyingMaturityMonthYear,MONTHYEAR,N,45
DerivativeSecurityList,AA,app,542,UnderlyingMaturityDate,LOCALMKTDATE,N,46
DerivativeSecurityList,AA,app,315,UnderlyingPutOrCall,INT,N,47
DerivativeSecurityList,AA,app,241,UnderlyingCouponPaymentDate,LOCALMKTDATE,N,48
DerivativeSecurityList,AA,app,242,UnderlyingIssueDate,LOCALMKTDATE,N,49
DerivativeSecurityList,AA,app,243,UnderlyingRepoCollateralSecurityType,STRING,N,50
DerivativeSecurityList,AA,app,244,UnderlyingRepurchaseTerm,INT,N,51
DerivativeSecurityList,AA,app,245,UnderlyingRepurchaseRate,PERCENTAGE,N,52
DerivativeSecurityList,AA,app,246,UnderlyingFactor,FLOAT,N,53
DerivativeSecurityList,AA,app,256,UnderlyingCreditRating,STRING,N,54
DerivativeSecurityList,AA,app,595,UnderlyingInstrRegistry,STRING,N,55
DerivativeSecurityList,AA,app,592,UnderlyingCountryOfIssue,COUNTRY,N,56
DerivativeSecurityList,AA,app,593,UnderlyingStateOrProvinceOfIssue,STRING,N,57
DerivativeSecurityList,AA,app,594,UnderlyingLocaleOfIssue,STRING,N,58
DerivativeSecurityList,AA,app,247,UnderlyingRedemptionDate,LOCALMKTDATE,N,59
DerivativeSecurityList,AA,app,316,UnderlyingStrikePrice,PRICE,N,60
DerivativeSecurityList,AA,app,941,UnderlyingStrikeCurrency,CURRENCY,N,61
DerivativeSecurityList,AA,app,317,UnderlyingOptAttribute,CHAR,N,62
DerivativeSecurityList,AA,app,436,UnderlyingContractMultiplier,FLOAT,N,63
DerivativeSecurityList,AA,app,435,UnderlyingCouponRate,PERCENTAGE,N,64
DerivativeSecurityList,AA,app,308,UnderlyingSecurityExchange,EXCHANGE,N,65
DerivativeSecurityList,AA,app,306,UnderlyingIssuer,STRING,N,66
DerivativeSecurityList,AA,app,362,EncodedUnderlyingIssuerLen,LENGTH,N,67
DerivativeSecurityList,AA,app,363,EncodedUnderlyingIssuer,DATA,N,68
DerivativeSecurityList,AA,app,307,UnderlyingSecurityDesc,STRING,N,69
DerivativeSecurityList,AA,app,364,EncodedUnderlyingSecurityDescLen,LENGTH,N,70
DerivativeSecurityList,AA,app,365,EncodedUnderlyingSecurityDesc,DATA,N,71
DerivativeSecurityList,AA,app,877,UnderlyingCPProgram,STRING,N,72
DerivativeSecurityList,AA,app,878,UnderlyingCPRegType,STRING,N,73
DerivativeSecurityList,AA,app,318,UnderlyingCurrency,CURRENCY,N,74
DerivativeSecurityList,AA,app,879,UnderlyingQty,QTY,N,75
DerivativeSecurityList,AA,app,810,UnderlyingPx,PRICE,N,76
DerivativeSecurityList,AA,app,882,UnderlyingDirtyPrice,PRICE,N,77
DerivativeSecurityList,AA,app,883,UnderlyingEndPrice,PRICE,N,78
DerivativeSecurityList,AA,app,884,UnderlyingStartValue,AMT,N,79
DerivativeSecurityList,AA,app,885,UnderlyingCurrentValue,AMT,N,80
DerivativeSecurityList,AA,app,886,UnderlyingEndValue,AMT,N,81
DerivativeSecurityList,AA,app,887,NoUnderlyingStips,GROUP,N,82
DerivativeSecurityList,AA,app,888,UnderlyingStipType,STRING,N,83
DerivativeSecurityList,AA,app,889,UnderlyingStipValue,STRING,N,84
DerivativeSecurityList,AA,app,393,TotNoRelatedSym,INT,N,85
DerivativeSecurityList,AA,app,893,LastFragment,BOOLEAN,N,86
DerivativeSecurityList,AA,app,146,NoRelatedSym,GROUP,N,87
DerivativeSecurityList,AA,app,15,Currency,CURRENCY,N,88
DerivativeSecurityList,AA,app,827,ExpirationCycle,INT,N,89
DerivativeSecurityList,AA,app,336,TradingSessionID,STRING,N,90
DerivativeSecurityList,AA,app,625,TradingSessionSubID,STRING,N,91
DerivativeSecurityList,AA,app,58,Text,STRING,N,92
DerivativeSecurityList,AA,app,354,EncodedTextLen,LENGTH,N,93
DerivativeSecurityList,AA,app,355,EncodedText,DATA,N,94
DerivativeSecurityList,AA,app,93,SignatureLength,LENGTH,N,95
DerivativeSecurityList,AA,app,89,Signature,DATA,N,96
DerivativeSecurityList,AA,app,10,CheckSum,STRING,Y,97
DerivativeSecurityListRequest,z,app,8,BeginString,STRING,Y,1
DerivativeSecurityListRequest,z,app,9,BodyLength,LENGTH,Y,2
DerivativeSecurityListRequest,z,app,35,MsgType,STRING,Y,3
DerivativeSecurityListRequest,z,app,49,SenderCompID,STRING,Y,4
DerivativeSecurityListRequest,z,app,56,TargetCompID,STRING,Y,5
DerivativeSecurityListRequest,z,app,115,OnBehalfOfCompID,STRING,N,6
DerivativeSecurityListRequest,z,app,128,DeliverToCompID,STRING,N,7
DerivativeSecurityListRequest,z,app,90,SecureDataLen,LENGTH,N,8
DerivativeSecurityListRequest,z,app,91,SecureData,DATA,N,9
DerivativeSecurityListRequest,z,app,34,MsgSeqNum,SEQNUM,Y,10
DerivativeSecurityListRequest,z,app,50,SenderSubID,STRING,N,11
DerivativeSecurityListRequest,z,app,142,SenderLocationID,STRING,N,12
DerivativeSecurityListRequest,z,app,57,TargetSubID,STRING,N,13
DerivativeSecurityListRequest,z,app,143,TargetLocationID,STRING,N,14
DerivativeSecurityListRequest,z,app,116,OnBehalfOfSubID,STRING,N,15
DerivativeSecurityListRequest,z,app,144,OnBehalfOfLocationID,STRING,N,16
DerivativeSecurityListRequest,z,app,129,DeliverToSubID,STRING,N,17
DerivativeSecurityListRequest,z,app,145,DeliverToLocationID,STRING,N,18
DerivativeSecurityListRequest,z,app,43,PossDupFlag,BOOLEAN,N,19
DerivativeSecurityListRequest,z,app,97,PossResend,BOOLEAN,N,20
DerivativeSecurityListRequest,z,app,52,SendingTime,UTCTIMESTAMP,Y,21
DerivativeSecurityListRequest,z,app,122,OrigSendingTime,UTCTIMESTAMP,N,22
DerivativeSecurityListRequest,z,app,212,XmlDataLen,LENGTH,N,23
DerivativeSecurityListRequest,z,app,213,XmlData,DATA,N,24
DerivativeSecurityListRequest,z,app,347,MessageEncoding,STRING,N,25
DerivativeSecurityListRequest,z,app,369,LastMsgSeqNumProcessed,SEQNUM,N,26
DerivativeSecurityListRequest,z,app,627,NoHops,GROUP,N,27
DerivativeSecurityListRequest,z,app,628,HopCompID,STRING,N,28
DerivativeSecurityListRequest,z,app,629,HopSendingTime,UTCTIMESTAMP,N,29
DerivativeSecurityListRequest,z,app,630,HopRefID,SEQNUM,N,30
DerivativeSecurityListRequest,z,app,320,SecurityReqID,STRING,Y,31
DerivativeSecurityListRequest,z,app,559,SecurityListRequestType,INT,Y,32
DerivativeSecurityListRequest,z,app,311,UnderlyingSymbol,STRING,N,33
DerivativeSecurityListRequest,z,app,312,UnderlyingSymbolSfx,STRING,N,34
DerivativeSecurityListRequest,z,app,309,UnderlyingSecurityID,STRING,N,35
DerivativeSecurityListRequest,z,app,305,UnderlyingSecurityIDSource,STRING,N,36
DerivativeSecurityListRequest,z,app,457,NoUnderlyingSecurityAltID,GROUP,N,37
DerivativeSecurityListRequest,z,app,458,UnderlyingSecurityAltID,STRING,N,38
DerivativeSecurityListRequest,z,app,459,UnderlyingSecurityAltIDSource,STRING,N,39
DerivativeSecurityListRequest,z,app,462,UnderlyingProduct,INT,N,40
DerivativeSecurityListRequest,z,app,463,UnderlyingCFICode,STRING,N,41
DerivativeSecurityListRequest,z,app,310,UnderlyingSecurityType,STRING,N,42
DerivativeSecurityListRequest,z,app,763,UnderlyingSecuritySubType,STRING,N,43
DerivativeSecurityListRequest,z,app,313,UnderlyingMaturityMonthYear,MONTHYEAR,N,44
DerivativeSecurityListRequest,z,app,542,UnderlyingMaturityDate,LOCALMKTDATE,N,45
DerivativeSecurityListRequest,z,app,315,UnderlyingPutOrCall,INT,N,46
DerivativeSecurityListRequest,z,app,241,UnderlyingCouponPaymentDate,LOCALMKTDATE,N,47
DerivativeSecurityListRequest,z,app,242,UnderlyingIssueDate,LOCALMKTDATE,N,48
DerivativeSecurityListRequest,z,app,243,UnderlyingRepoCollateralSecurityType,STRING,N,49
DerivativeSecurityListRequest,z,app,244,UnderlyingRepurchaseTerm,INT,N,50
DerivativeSecurityListRequest,z,app,245,UnderlyingRepurchaseRate,PERCENTAGE,N,51
DerivativeSecurityListRequest,z,app,246,UnderlyingFactor,FLOAT,N,52
DerivativeSecurityListRequest,z,app,256,UnderlyingCreditRating,STRING,N,53
DerivativeSecurityListRequest,z,app,595,UnderlyingInstrRegistry,STRING,N,54
