algo_strategy,average_price,client_order_id,event_type,fade_reason,filled_quantity,hour,order_id,order_level,order_type,parent_order_id,quantity,record_id,reject_reason,remaining_quantity,side,snapshot_time,state,ticker,urgency,venue
,650.0395496119509,C20241216_MEGA,VENUE_PARTIAL,,968,,SOR_000228,3,ROUTE,SLICE_00076,1937,REC_00000306,,969,Buy,2025-08-12T10:32:11.100000,PARTIAL,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00077,2,ALGO_SLICE,ALGO_001,5697,REC_00000307,,5697,Buy,2025-08-12T10:33:10,PENDING,ASML.AS,CRITICAL,
,650.0489917492558,C20241216_MEGA,VENUE_FILLED,,1899,,SOR_000229,3,ROUTE,SLICE_00077,1899,REC_00000308,,0,Buy,2025-08-12T10:33:10,FILLED,ASML.AS,,NYSE
,650.0320426431543,C20241216_MEGA,VENUE_FILLED,,1899,,SOR_000230,3,ROUTE,SLICE_00077,1899,REC_00000309,,0,Buy,2025-08-12T10:33:10.050000,FILLED,ASML.AS,,NASDAQ
,650.0333057794257,C20241216_MEGA,VENUE_FILLED,,1899,,SOR_000231,3,ROUTE,SLICE_00077,1899,REC_00000310,,0,Buy,2025-08-12T10:33:10.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00078,2,ALGO_SLICE,ALGO_001,5063,REC_00000311,,5063,Buy,2025-08-12T10:35:08,PENDING,ASML.AS,CRITICAL,
,0,C20241216_MEGA,VENUE_REJECT,,0,,SOR_000232,3,ROUTE,SLICE_00078,1687,REC_00000312,,1687,Buy,2025-08-12T10:35:08,REJECT,ASML.AS,,NYSE
,650.0404398796584,C20241216_MEGA,VENUE_FILLED,,1687,,SOR_000233,3,ROUTE,SLICE_00078,1687,REC_00000313,,0,Buy,2025-08-12T10:35:08.050000,FILLED,ASML.AS,,NASDAQ
,650.0474561034553,C20241216_MEGA,VENUE_FILLED,,1687,,SOR_000234,3,ROUTE,SLICE_00078,1687,REC_00000314,,0,Buy,2025-08-12T10:35:08.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00079,2,ALGO_SLICE,ALGO_001,4968,REC_00000315,,4968,Buy,2025-08-12T10:37:01,PENDING,ASML.AS,CRITICAL,
,650.0324458646788,C20241216_MEGA,VENUE_FILLED,,1656,,SOR_000235,3,ROUTE,SLICE_00079,1656,REC_00000316,,0,Buy,2025-08-12T10:37:01,FILLED,ASML.AS,,NYSE
,650.0285150589791,C20241216_MEGA,VENUE_FILLED,,1656,,SOR_000236,3,ROUTE,SLICE_00079,1656,REC_00000317,,0,Buy,2025-08-12T10:37:01.050000,FILLED,ASML.AS,,NASDAQ
,650.044455062174,C20241216_MEGA,VENUE_FILLED,,1656,,SOR_000237,3,ROUTE,SLICE_00079,1656,REC_00000318,,0,Buy,2025-08-12T10:37:01.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00080,2,ALGO_SLICE,ALGO_001,4065,REC_00000319,,4065,Buy,2025-08-12T10:38:38,PENDING,ASML.AS,CRITICAL,
,650.043709975404,C20241216_MEGA,VENUE_FILLED,,1355,,SOR_000238,3,ROUTE,SLICE_00080,1355,REC_00000320,,0,Buy,2025-08-12T10:38:38,FILLED,ASML.AS,,NYSE
,0,C20241216_MEGA,VENUE_FADE,Liquidity exhausted,0,,SOR_000239,3,ROUTE,SLICE_00080,1355,REC_00000321,,1355,Buy,2025-08-12T10:38:38.050000,FADE,ASML.AS,,NASDAQ
,650.045891318939,C20241216_MEGA,VENUE_PARTIAL,,677,,SOR_000240,3,ROUTE,SLICE_00080,1355,REC_00000322,,678,Buy,2025-08-12T10:38:38.100000,PARTIAL,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00081,2,ALGO_SLICE,ALGO_001,6139,REC_00000323,,6139,Buy,2025-08-12T10:40:28,PENDING,ASML.AS,CRITICAL,
,650.0333447663292,C20241216_MEGA,VENUE_FILLED,,2046,,SOR_000241,3,ROUTE,SLICE_00081,2046,REC_00000324,,0,Buy,2025-08-12T10:40:28,FILLED,ASML.AS,,NYSE
,650.0333882868159,C20241216_MEGA,VENUE_FILLED,,2046,,SOR_000242,3,ROUTE,SLICE_00081,2046,REC_00000325,,0,Buy,2025-08-12T10:40:28.050000,FILLED,ASML.AS,,NASDAQ
,650.025641515496,C20241216_MEGA,VENUE_FILLED,,2046,,SOR_000243,3,ROUTE,SLICE_00081,2046,REC_00000326,,0,Buy,2025-08-12T10:40:28.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00082,2,ALGO_SLICE,ALGO_001,7300,REC_00000327,,7300,Buy,2025-08-12T10:41:47,PENDING,ASML.AS,CRITICAL,
,650.0487396348323,C20241216_MEGA,VENUE_FILLED,,2433,,SOR_000244,3,ROUTE,SLICE_00082,2433,REC_00000328,,0,Buy,2025-08-12T10:41:47,FILLED,ASML.AS,,NYSE
,650.0283471174956,C20241216_MEGA,VENUE_FILLED,,2433,,SOR_000245,3,ROUTE,SLICE_00082,2433,REC_00000329,,0,Buy,2025-08-12T10:41:47.050000,FILLED,ASML.AS,,NASDAQ
,650.0461009200175,C20241216_MEGA,VENUE_FILLED,,2433,,SOR_000246,3,ROUTE,SLICE_00082,2433,REC_00000330,,0,Buy,2025-08-12T10:41:47.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00083,2,ALGO_SLICE,ALGO_001,6589,REC_00000331,,6589,Buy,2025-08-12T10:43:25,PENDING,ASML.AS,CRITICAL,
,0,C20241216_MEGA,VENUE_FADE,Liquidity exhausted,0,,SOR_000247,3,ROUTE,SLICE_00083,2196,REC_00000332,,2196,Buy,2025-08-12T10:43:25,FADE,ASML.AS,,NYSE
,650.0451271896429,C20241216_MEGA,VENUE_FILLED,,2196,,SOR_000248,3,ROUTE,SLICE_00083,2196,REC_00000333,,0,Buy,2025-08-12T10:43:25.050000,FILLED,ASML.AS,,NASDAQ
,650.0275549398534,C20241216_MEGA,VENUE_FILLED,,2196,,SOR_000249,3,ROUTE,SLICE_00083,2196,REC_00000334,,0,Buy,2025-08-12T10:43:25.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00084,2,ALGO_SLICE,ALGO_001,7551,REC_00000335,,7551,Buy,2025-08-12T10:44:16,PENDING,ASML.AS,CRITICAL,
,650.0387941600811,C20241216_MEGA,VENUE_FILLED,,2517,,SOR_000250,3,ROUTE,SLICE_00084,2517,REC_00000336,,0,Buy,2025-08-12T10:44:16,FILLED,ASML.AS,,NYSE
,650.0331777902436,C20241216_MEGA,VENUE_FILLED,,2517,,SOR_000251,3,ROUTE,SLICE_00084,2517,REC_00000337,,0,Buy,2025-08-12T10:44:16.050000,FILLED,ASML.AS,,NASDAQ
,650.045903686534,C20241216_MEGA,VENUE_FILLED,,2517,,SOR_000252,3,ROUTE,SLICE_00084,2517,REC_00000338,,0,Buy,2025-08-12T10:44:16.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00085,2,ALGO_SLICE,ALGO_001,4298,REC_00000339,,4298,Buy,2025-08-12T10:46:07,PENDING,ASML.AS,CRITICAL,
,650.0395652587698,C20241216_MEGA,VENUE_FILLED,,1432,,SOR_000253,3,ROUTE,SLICE_00085,1432,REC_00000340,,0,Buy,2025-08-12T10:46:07,FILLED,ASML.AS,,NYSE
,650.0321556857082,C20241216_MEGA,VENUE_FILLED,,1432,,SOR_000254,3,ROUTE,SLICE_00085,1432,REC_00000341,,0,Buy,2025-08-12T10:46:07.050000,FILLED,ASML.AS,,NASDAQ
,650.0396629870824,C20241216_MEGA,VENUE_PARTIAL,,716,,SOR_000255,3,ROUTE,SLICE_00085,1432,REC_00000342,,716,Buy,2025-08-12T10:46:07.100000,PARTIAL,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00086,2,ALGO_SLICE,ALGO_001,7416,REC_00000343,,7416,Buy,2025-08-12T10:46:56,PENDING,ASML.AS,CRITICAL,
,650.0383899750566,C20241216_MEGA,VENUE_FILLED,,2472,,SOR_000256,3,ROUTE,SLICE_00086,2472,REC_00000344,,0,Buy,2025-08-12T10:46:56,FILLED,ASML.AS,,NYSE
,650.0320548910278,C20241216_MEGA,VENUE_PARTIAL,,1236,,SOR_000257,3,ROUTE,SLICE_00086,2472,REC_00000345,,1236,Buy,2025-08-12T10:46:56.050000,PARTIAL,ASML.AS,,NASDAQ
,650.040854770273,C20241216_MEGA,VENUE_FILLED,,2472,,SOR_000258,3,ROUTE,SLICE_00086,2472,REC_00000346,,0,Buy,2025-08-12T10:46:56.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00087,2,ALGO_SLICE,ALGO_001,4660,REC_00000347,,4660,Buy,2025-08-12T10:48:08,PENDING,ASML.AS,CRITICAL,
,650.0360186264321,C20241216_MEGA,VENUE_PARTIAL,,776,,SOR_000259,3,ROUTE,SLICE_00087,1553,REC_00000348,,777,Buy,2025-08-12T10:48:08,PARTIAL,ASML.AS,,NYSE
,650.02642506556,C20241216_MEGA,VENUE_FILLED,,1553,,SOR_000260,3,ROUTE,SLICE_00087,1553,REC_00000349,,0,Buy,2025-08-12T10:48:08.050000,FILLED,ASML.AS,,NASDAQ
,650.0441736954043,C20241216_MEGA,VENUE_PARTIAL,,776,,SOR_000261,3,ROUTE,SLICE_00087,1553,REC_00000350,,777,Buy,2025-08-12T10:48:08.100000,PARTIAL,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00088,2,ALGO_SLICE,ALGO_001,5546,REC_00000351,,5546,Buy,2025-08-12T10:49:45,PENDING,ASML.AS,CRITICAL,
,650.0337008204463,C20241216_MEGA,VENUE_FILLED,,1848,,SOR_000262,3,ROUTE,SLICE_00088,1848,REC_00000352,,0,Buy,2025-08-12T10:49:45,FILLED,ASML.AS,,NYSE
,650.0354444510489,C20241216_MEGA,VENUE_FILLED,,1848,,SOR_000263,3,ROUTE,SLICE_00088,1848,REC_00000353,,0,Buy,2025-08-12T10:49:45.050000,FILLED,ASML.AS,,NASDAQ
,650.0253868765784,C20241216_MEGA,VENUE_FILLED,,1848,,SOR_000264,3,ROUTE,SLICE_00088,1848,REC_00000354,,0,Buy,2025-08-12T10:49:45.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00089,2,ALGO_SLICE,ALGO_001,7102,REC_00000355,,7102,Buy,2025-08-12T10:51:35,PENDING,ASML.AS,CRITICAL,
,650.0336600243069,C20241216_MEGA,VENUE_FILLED,,2367,,SOR_000265,3,ROUTE,SLICE_00089,2367,REC_00000356,,0,Buy,2025-08-12T10:51:35,FILLED,ASML.AS,,NYSE
,650.048640754613,C20241216_MEGA,VENUE_PARTIAL,,1183,,SOR_000266,3,ROUTE,SLICE_00089,2367,REC_00000357,,1184,Buy,2025-08-12T10:51:35.050000,PARTIAL,ASML.AS,,NASDAQ
,650.0399474268122,C20241216_MEGA,VENUE_FILLED,,2367,,SOR_000267,3,ROUTE,SLICE_00089,2367,REC_00000358,,0,Buy,2025-08-12T10:51:35.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00090,2,ALGO_SLICE,ALGO_001,7658,REC_00000359,,7658,Buy,2025-08-12T10:53:08,PENDING,ASML.AS,CRITICAL,
,0,C20241216_MEGA,VENUE_NO_CONNECTION,,0,,SOR_000268,3,ROUTE,SLICE_00090,2552,REC_00000360,No connection to NYSE-FIX-01,2552,Buy,2025-08-12T10:53:08,NO_CONNECTION,ASML.AS,,NYSE
,650.039995266209,C20241216_MEGA,VENUE_FILLED,,2552,,SOR_000269,3,ROUTE,SLICE_00090,2552,REC_00000361,,0,Buy,2025-08-12T10:53:08.050000,FILLED,ASML.AS,,NASDAQ
,650.0350520580454,C20241216_MEGA,VENUE_FILLED,,2552,,SOR_000270,3,ROUTE,SLICE_00090,2552,REC_00000362,,0,Buy,2025-08-12T10:53:08.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00091,2,ALGO_SLICE,ALGO_001,5128,REC_00000363,,5128,Buy,2025-08-12T10:53:43,PENDING,ASML.AS,CRITICAL,
,650.0225741053154,C20241216_MEGA,VENUE_FILLED,,1709,,SOR_000271,3,ROUTE,SLICE_00091,1709,REC_00000364,,0,Buy,2025-08-12T10:53:43,FILLED,ASML.AS,,NYSE
,650.0380889984007,C20241216_MEGA,VENUE_FILLED,,1709,,SOR_000272,3,ROUTE,SLICE_00091,1709,REC_00000365,,0,Buy,2025-08-12T10:53:43.050000,FILLED,ASML.AS,,NASDAQ
,650.0329089079236,C20241216_MEGA,VENUE_FILLED,,1709,,SOR_000273,3,ROUTE,SLICE_00091,1709,REC_00000366,,0,Buy,2025-08-12T10:53:43.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00092,2,ALGO_SLICE,ALGO_001,5150,REC_00000367,,5150,Buy,2025-08-12T10:55:36,PENDING,ASML.AS,CRITICAL,
,0,C20241216_MEGA,VENUE_FADE,Liquidity exhausted,0,,SOR_000274,3,ROUTE,SLICE_00092,1716,REC_00000368,,1716,Buy,2025-08-12T10:55:36,FADE,ASML.AS,,NYSE
,650.042096837326,C20241216_MEGA,VENUE_FILLED,,1716,,SOR_000275,3,ROUTE,SLICE_00092,1716,REC_00000369,,0,Buy,2025-08-12T10:55:36.050000,FILLED,ASML.AS,,NASDAQ
,650.0372905708484,C20241216_MEGA,VENUE_FILLED,,1716,,SOR_000276,3,ROUTE,SLICE_00092,1716,REC_00000370,,0,Buy,2025-08-12T10:55:36.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00093,2,ALGO_SLICE,ALGO_001,5008,REC_00000371,,5008,Buy,2025-08-12T10:57:33,PENDING,ASML.AS,CRITICAL,
,650.048495262214,C20241216_MEGA,VENUE_FILLED,,1669,,SOR_000277,3,ROUTE,SLICE_00093,1669,REC_00000372,,0,Buy,2025-08-12T10:57:33,FILLED,ASML.AS,,NYSE
,650.035909550191,C20241216_MEGA,VENUE_PARTIAL,,834,,SOR_000278,3,ROUTE,SLICE_00093,1669,REC_00000373,,835,Buy,2025-08-12T10:57:33.050000,PARTIAL,ASML.AS,,NASDAQ
,650.0429969255366,C20241216_MEGA,VENUE_FILLED,,1669,,SOR_000279,3,ROUTE,SLICE_00093,1669,REC_00000374,,0,Buy,2025-08-12T10:57:33.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00094,2,ALGO_SLICE,ALGO_001,7348,REC_00000375,,7348,Buy,2025-08-12T10:58:44,PENDING,ASML.AS,CRITICAL,
,650.0221457711123,C20241216_MEGA,VENUE_FILLED,,2449,,SOR_000280,3,ROUTE,SLICE_00094,2449,REC_00000376,,0,Buy,2025-08-12T10:58:44,FILLED,ASML.AS,,NYSE
,650.0306475163262,C20241216_MEGA,VENUE_FILLED,,2449,,SOR_000281,3,ROUTE,SLICE_00094,2449,REC_00000377,,0,Buy,2025-08-12T10:58:44.050000,FILLED,ASML.AS,,NASDAQ
,650.032259893506,C20241216_MEGA,VENUE_FILLED,,2449,,SOR_000282,3,ROUTE,SLICE_00094,2449,REC_00000378,,0,Buy,2025-08-12T10:58:44.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00095,2,ALGO_SLICE,ALGO_001,7740,REC_00000379,,7740,Buy,2025-08-12T11:00:14,PENDING,ASML.AS,CRITICAL,
,650.0425615119536,C20241216_MEGA,VENUE_FILLED,,2580,,SOR_000283,3,ROUTE,SLICE_00095,2580,REC_00000380,,0,Buy,2025-08-12T11:00:14,FILLED,ASML.AS,,NYSE
,650.0262813650978,C20241216_MEGA,VENUE_PARTIAL,,1290,,SOR_000284,3,ROUTE,SLICE_00095,2580,REC_00000381,,1290,Buy,2025-08-12T11:00:14.050000,PARTIAL,ASML.AS,,NASDAQ
,650.0437058265278,C20241216_MEGA,VENUE_PARTIAL,,1290,,SOR_000285,3,ROUTE,SLICE_00095,2580,REC_00000382,,1290,Buy,2025-08-12T11:00:14.100000,PARTIAL,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00096,2,ALGO_SLICE,ALGO_001,5125,REC_00000383,,5125,Buy,2025-08-12T11:01:14,PENDING,ASML.AS,CRITICAL,
,650.0458331050281,C20241216_MEGA,VENUE_FILLED,,1708,,SOR_000286,3,ROUTE,SLICE_00096,1708,REC_00000384,,0,Buy,2025-08-12T11:01:14,FILLED,ASML.AS,,NYSE
,650.0371763413362,C20241216_MEGA,VENUE_FILLED,,1708,,SOR_000287,3,ROUTE,SLICE_00096,1708,REC_00000385,,0,Buy,2025-08-12T11:01:14.050000,FILLED,ASML.AS,,NASDAQ
,650.0401166505404,C20241216_MEGA,VENUE_FILLED,,1708,,SOR_000288,3,ROUTE,SLICE_00096,1708,REC_00000386,,0,Buy,2025-08-12T11:01:14.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00097,2,ALGO_SLICE,ALGO_001,7643,REC_00000387,,7643,Buy,2025-08-12T11:02:08,PENDING,ASML.AS,CRITICAL,
,650.0430745475962,C20241216_MEGA,VENUE_FILLED,,2547,,SOR_000289,3,ROUTE,SLICE_00097,2547,REC_00000388,,0,Buy,2025-08-12T11:02:08,FILLED,ASML.AS,,NYSE
,650.029699458447,C20241216_MEGA,VENUE_PARTIAL,,1273,,SOR_000290,3,ROUTE,SLICE_00097,2547,REC_00000389,,1274,Buy,2025-08-12T11:02:08.050000,PARTIAL,ASML.AS,,NASDAQ
,650.0450138504899,C20241216_MEGA,VENUE_FILLED,,2547,,SOR_000291,3,ROUTE,SLICE_00097,2547,REC_00000390,,0,Buy,2025-08-12T11:02:08.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00098,2,ALGO_SLICE,ALGO_001,4023,REC_00000391,,4023,Buy,2025-08-12T11:02:47,PENDING,ASML.AS,CRITICAL,
,650.0326709742488,C20241216_MEGA,VENUE_FILLED,,1341,,SOR_000292,3,ROUTE,SLICE_00098,1341,REC_00000392,,0,Buy,2025-08-12T11:02:47,FILLED,ASML.AS,,NYSE
,650.0369555213568,C20241216_MEGA,VENUE_FILLED,,1341,,SOR_000293,3,ROUTE,SLICE_00098,1341,REC_00000393,,0,Buy,2025-08-12T11:02:47.050000,FILLED,ASML.AS,,NASDAQ
,650.0435268797111,C20241216_MEGA,VENUE_FILLED,,1341,,SOR_000294,3,ROUTE,SLICE_00098,1341,REC_00000394,,0,Buy,2025-08-12T11:02:47.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00099,2,ALGO_SLICE,ALGO_001,6753,REC_00000395,,6753,Buy,2025-08-12T11:03:33,PENDING,ASML.AS,CRITICAL,
,650.0344737041762,C20241216_MEGA,VENUE_FILLED,,2251,,SOR_000295,3,ROUTE,SLICE_00099,2251,REC_00000396,,0,Buy,2025-08-12T11:03:33,FILLED,ASML.AS,,NYSE
,650.0483190641693,C20241216_MEGA,VENUE_FILLED,,2251,,SOR_000296,3,ROUTE,SLICE_00099,2251,REC_00000397,,0,Buy,2025-08-12T11:03:33.050000,FILLED,ASML.AS,,NASDAQ
,650.0437678563973,C20241216_MEGA,VENUE_FILLED,,2251,,SOR_000297,3,ROUTE,SLICE_00099,2251,REC_00000398,,0,Buy,2025-08-12T11:03:33.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00100,2,ALGO_SLICE,ALGO_001,6399,REC_00000399,,6399,Buy,2025-08-12T11:04:09,PENDING,ASML.AS,CRITICAL,
,650.0250359029948,C20241216_MEGA,VENUE_FILLED,,2133,,SOR_000298,3,ROUTE,SLICE_00100,2133,REC_00000400,,0,Buy,2025-08-12T11:04:09,FILLED,ASML.AS,,NYSE
,0,C20241216_MEGA,VENUE_FADE,Liquidity exhausted,0,,SOR_000299,3,ROUTE,SLICE_00100,2133,REC_00000401,,2133,Buy,2025-08-12T11:04:09.050000,FADE,ASML.AS,,NASDAQ
,650.0329019479378,C20241216_MEGA,VENUE_PARTIAL,,1066,,SOR_000300,3,ROUTE,SLICE_00100,2133,REC_00000402,,1067,Buy,2025-08-12T11:04:09.100000,PARTIAL,ASML.AS,,ARCA
,650.0361438876017,C20241216_MEGA,CLIENT_UPDATE,,512887,2,CLIENT_001,0,CLIENT,,2000000,REC_00000403,,1487113,Buy,2025-08-12T11:04:10,WORKING,ASML.AS,CRITICAL,
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00101,2,ALGO_SLICE,ALGO_001,4963,REC_00000404,,4963,Buy,2025-08-12T11:04:43,PENDING,ASML.AS,CRITICAL,
,650.0482911793657,C20241216_MEGA,VENUE_FILLED,,1654,,SOR_000301,3,ROUTE,SLICE_00101,1654,REC_00000405,,0,Buy,2025-08-12T11:04:43,FILLED,ASML.AS,,NYSE
,650.0440332047666,C20241216_MEGA,VENUE_PARTIAL,,827,,SOR_000302,3,ROUTE,SLICE_00101,1654,REC_00000406,,827,Buy,2025-08-12T11:04:43.050000,PARTIAL,ASML.AS,,NASDAQ
,650.0417402086783,C20241216_MEGA,VENUE_FILLED,,1654,,SOR_000303,3,ROUTE,SLICE_00101,1654,REC_00000407,,0,Buy,2025-08-12T11:04:43.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00102,2,ALGO_SLICE,ALGO_001,5112,REC_00000408,,5112,Buy,2025-08-12T11:06:08,PENDING,ASML.AS,CRITICAL,
,650.0486106786608,C20241216_MEGA,VENUE_FILLED,,1704,,SOR_000304,3,ROUTE,SLICE_00102,1704,REC_00000409,,0,Buy,2025-08-12T11:06:08,FILLED,ASML.AS,,NYSE
,650.0414538772878,C20241216_MEGA,VENUE_FILLED,,1704,,SOR_000305,3,ROUTE,SLICE_00102,1704,REC_00000410,,0,Buy,2025-08-12T11:06:08.050000,FILLED,ASML.AS,,NASDAQ
,0,C20241216_MEGA,VENUE_NO_CONNECTION,,0,,SOR_000306,3,ROUTE,SLICE_00102,1704,REC_00000411,No connection to ARCA-FIX-01,1704,Buy,2025-08-12T11:06:08.100000,NO_CONNECTION,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00103,2,ALGO_SLICE,ALGO_001,4621,REC_00000412,,4621,Buy,2025-08-12T11:07:40,PENDING,ASML.AS,CRITICAL,
,650.0311896441456,C20241216_MEGA,VENUE_FILLED,,1540,,SOR_000307,3,ROUTE,SLICE_00103,1540,REC_00000413,,0,Buy,2025-08-12T11:07:40,FILLED,ASML.AS,,NYSE
,650.0253934831351,C20241216_MEGA,VENUE_FILLED,,1540,,SOR_000308,3,ROUTE,SLICE_00103,1540,REC_00000414,,0,Buy,2025-08-12T11:07:40.050000,FILLED,ASML.AS,,NASDAQ
,650.0206638001107,C20241216_MEGA,VENUE_FILLED,,1540,,SOR_000309,3,ROUTE,SLICE_00103,1540,REC_00000415,,0,Buy,2025-08-12T11:07:40.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00104,2,ALGO_SLICE,ALGO_001,5979,REC_00000416,,5979,Buy,2025-08-12T11:08:41,PENDING,ASML.AS,CRITICAL,
,0,C20241216_MEGA,VENUE_FADE,Liquidity exhausted,0,,SOR_000310,3,ROUTE,SLICE_00104,1993,REC_00000417,,1993,Buy,2025-08-12T11:08:41,FADE,ASML.AS,,NYSE
,650.0392665491698,C20241216_MEGA,VENUE_FILLED,,1993,,SOR_000311,3,ROUTE,SLICE_00104,1993,REC_00000418,,0,Buy,2025-08-12T11:08:41.050000,FILLED,ASML.AS,,NASDAQ
,650.0331696215916,C20241216_MEGA,VENUE_FILLED,,1993,,SOR_000312,3,ROUTE,SLICE_00104,1993,REC_00000419,,0,Buy,2025-08-12T11:08:41.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00105,2,ALGO_SLICE,ALGO_001,4257,REC_00000420,,4257,Buy,2025-08-12T11:09:50,PENDING,ASML.AS,CRITICAL,
,650.0472440917936,C20241216_MEGA,VENUE_FILLED,,1419,,SOR_000313,3,ROUTE,SLICE_00105,1419,REC_00000421,,0,Buy,2025-08-12T11:09:50,FILLED,ASML.AS,,NYSE
,650.0458494890545,C20241216_MEGA,VENUE_FILLED,,1419,,SOR_000314,3,ROUTE,SLICE_00105,1419,REC_00000422,,0,Buy,2025-08-12T11:09:50.050000,FILLED,ASML.AS,,NASDAQ
,650.024558740487,C20241216_MEGA,VENUE_FILLED,,1419,,SOR_000315,3,ROUTE,SLICE_00105,1419,REC_00000423,,0,Buy,2025-08-12T11:09:50.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00106,2,ALGO_SLICE,ALGO_001,6096,REC_00000424,,6096,Buy,2025-08-12T11:11:07,PENDING,ASML.AS,CRITICAL,
,650.0251574550873,C20241216_MEGA,VENUE_FILLED,,2032,,SOR_000316,3,ROUTE,SLICE_00106,2032,REC_00000425,,0,Buy,2025-08-12T11:11:07,FILLED,ASML.AS,,NYSE
,650.0229171938793,C20241216_MEGA,VENUE_PARTIAL,,1016,,SOR_000317,3,ROUTE,SLICE_00106,2032,REC_00000426,,1016,Buy,2025-08-12T11:11:07.050000,PARTIAL,ASML.AS,,NASDAQ
,650.0247794640175,C20241216_MEGA,VENUE_FILLED,,2032,,SOR_000318,3,ROUTE,SLICE_00106,2032,REC_00000427,,0,Buy,2025-08-12T11:11:07.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00107,2,ALGO_SLICE,ALGO_001,6691,REC_00000428,,6691,Buy,2025-08-12T11:12:57,PENDING,ASML.AS,CRITICAL,
,650.0400443521914,C20241216_MEGA,VENUE_FILLED,,2230,,SOR_000319,3,ROUTE,SLICE_00107,2230,REC_00000429,,0,Buy,2025-08-12T11:12:57,FILLED,ASML.AS,,NYSE
,650.0225995416947,C20241216_MEGA,VENUE_FILLED,,2230,,SOR_000320,3,ROUTE,SLICE_00107,2230,REC_00000430,,0,Buy,2025-08-12T11:12:57.050000,FILLED,ASML.AS,,NASDAQ
,650.029977240468,C20241216_MEGA,VENUE_FILLED,,2230,,SOR_000321,3,ROUTE,SLICE_00107,2230,REC_00000431,,0,Buy,2025-08-12T11:12:57.100000,FILLED,ASML.AS,,ARCA
,0.0,C20241216_MEGA,NEW,,0,,SLICE_00108,2,ALGO_SLICE,ALGO_001,4765,REC_00000432,,4765,Buy,2025-08-12T11:14:05,PENDING,ASML.AS,CRITICAL,
,650.0459460769007,C20241216_MEGA,VENUE_FILLED,,1588,,SOR_000322,3,ROUTE,SLICE_00108,1588,REC_00000433,,0,Buy,2025-08-12T11:14:05,FILLED,ASML.AS,,NYSE
,650.033053954236,C20241216_MEGA,VENUE_FILLED,,1588,,SOR_000323,3,ROUTE,SLICE_00108,1588,REC_00000434,,0,Buy,2025-08-12T11:14:05.050000,FILLED,ASML.AS,,NASDAQ
,650.0300532991838,C20241216_MEGA,VENUE_PARTIAL,,794,,SOR_000324,3,ROUTE,SLICE_00108,1588,REC_00000435,,794,Buy,2025-08-12T11:14:05.100000,PARTIAL,ASML.AS,,ARCA
