algo_strategy,average_price,client_name,client_order_id,event_type,filled_quantity,market_price,order_id,order_level,order_type,parent_order_id,participation_pct,quantity,record_id,remaining_quantity,side,snapshot_time,state,ticker,urgency
VWAP,650.2911795948696,,C20241216_PROD,ALGO_UPDATE,361286,650.0060536137759,ALGO_001,1,ALGO_PARENT,CLIENT_001,63.2,2000000,REC_00000555,1638714,Buy,2025-08-12T10:11:19.075000,WORKING,ASML.AS,CRITICAL
,650.2911795948696,Wellington Management,C20241216_PROD,CLIENT_UPDATE,361286,650.0060536137759,CLIENT_001,0,CLIENT,,,2000000,REC_00000556,1638714,Buy,2025-08-12T10:11:19.080000,WORKING,ASML.AS,
,650.0348028180344,,C20241216_PROD,SLICE_UPDATE,5708,650.0060536137759,SLICE_00062,2,ALGO_SLICE,ALGO_001,,5708,REC_00000557,0,Buy,2025-08-12T10:11:19.120000,FILLED,ASML.AS,CRITICAL
VWAP,650.2898362584626,,C20241216_PROD,ALGO_UPDATE,363189,650.0060536137759,ALGO_001,1,ALGO_PARENT,CLIENT_001,63.6,2000000,REC_00000558,1636811,Buy,2025-08-12T10:11:19.125000,WORKING,ASML.AS,CRITICAL
,650.2898362584626,Wellington Management,C20241216_PROD,CLIENT_UPDATE,363189,650.0060536137759,CLIENT_001,0,CLIENT,,,2000000,REC_00000559,1636811,Buy,2025-08-12T10:11:19.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.9422316916279,SLICE_00063,2,ALGO_SLICE,ALGO_001,,6600,REC_00000560,6600,Buy,2025-08-12T10:12:26,PENDING,ASML.AS,CRITICAL
,649.9618584010472,,C20241216_PROD,SLICE_UPDATE,1100,649.9422316916279,SLICE_00063,2,ALGO_SLICE,ALGO_001,,6600,REC_00000561,5500,Buy,2025-08-12T10:12:26.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,650.2888459028846,,C20241216_PROD,ALGO_UPDATE,364289,649.9422316916279,ALGO_001,1,ALGO_PARENT,CLIENT_001,63.8,2000000,REC_00000562,1635711,Buy,2025-08-12T10:12:26.025000,WORKING,ASML.AS,CRITICAL
,650.2888459028846,Wellington Management,C20241216_PROD,CLIENT_UPDATE,364289,649.9422316916279,CLIENT_001,0,CLIENT,,,2000000,REC_00000563,1635711,Buy,2025-08-12T10:12:26.030000,WORKING,ASML.AS,
,649.945881311117,,C20241216_PROD,SLICE_UPDATE,2475,649.9422316916279,SLICE_00063,2,ALGO_SLICE,ALGO_001,,6600,REC_00000564,4125,Buy,2025-08-12T10:12:26.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,650.2875562590759,,C20241216_PROD,ALGO_UPDATE,365664,649.9422316916279,ALGO_001,1,ALGO_PARENT,CLIENT_001,64.0,2000000,REC_00000565,1634336,Buy,2025-08-12T10:12:26.075000,WORKING,ASML.AS,CRITICAL
,650.2875562590759,Wellington Management,C20241216_PROD,CLIENT_UPDATE,365664,649.9422316916279,CLIENT_001,0,CLIENT,,,2000000,REC_00000566,1634336,Buy,2025-08-12T10:12:26.080000,WORKING,ASML.AS,
,649.9492333069596,,C20241216_PROD,SLICE_UPDATE,4537,649.9422316916279,SLICE_00063,2,ALGO_SLICE,ALGO_001,,6600,REC_00000567,2063,Buy,2025-08-12T10:12:26.120000,PARTIAL,ASML.AS,CRITICAL
VWAP,650.2856591347843,,C20241216_PROD,ALGO_UPDATE,367726,649.9422316916279,ALGO_001,1,ALGO_PARENT,CLIENT_001,64.4,2000000,REC_00000568,1632274,Buy,2025-08-12T10:12:26.125000,WORKING,ASML.AS,CRITICAL
,650.2856591347843,Wellington Management,C20241216_PROD,CLIENT_UPDATE,367726,649.9422316916279,CLIENT_001,0,CLIENT,,,2000000,REC_00000569,1632274,Buy,2025-08-12T10:12:26.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,650.0377822492504,SLICE_00064,2,ALGO_SLICE,ALGO_001,,4488,REC_00000570,4488,Buy,2025-08-12T10:13:10,PENDING,ASML.AS,CRITICAL
,650.0717469384695,,C20241216_PROD,SLICE_UPDATE,1496,650.0377822492504,SLICE_00064,2,ALGO_SLICE,ALGO_001,,4488,REC_00000571,2992,Buy,2025-08-12T10:13:10.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,650.2847924132842,,C20241216_PROD,ALGO_UPDATE,369222,650.0377822492504,ALGO_001,1,ALGO_PARENT,CLIENT_001,64.6,2000000,REC_00000572,1630778,Buy,2025-08-12T10:13:10.025000,WORKING,ASML.AS,CRITICAL
,650.2847924132842,Wellington Management,C20241216_PROD,CLIENT_UPDATE,369222,650.0377822492504,CLIENT_001,0,CLIENT,,,2000000,REC_00000573,1630778,Buy,2025-08-12T10:13:10.030000,WORKING,ASML.AS,
,650.0647238818631,,C20241216_PROD,SLICE_UPDATE,2992,650.0377822492504,SLICE_00064,2,ALGO_SLICE,ALGO_001,,4488,REC_00000574,1496,Buy,2025-08-12T10:13:10.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,650.283904346012,,C20241216_PROD,ALGO_UPDATE,370718,650.0377822492504,ALGO_001,1,ALGO_PARENT,CLIENT_001,64.9,2000000,REC_00000575,1629282,Buy,2025-08-12T10:13:10.075000,WORKING,ASML.AS,CRITICAL
,650.283904346012,Wellington Management,C20241216_PROD,CLIENT_UPDATE,370718,650.0377822492504,CLIENT_001,0,CLIENT,,,2000000,REC_00000576,1629282,Buy,2025-08-12T10:13:10.080000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,650.1163058379665,SLICE_00065,2,ALGO_SLICE,ALGO_001,,4130,REC_00000577,4130,Buy,2025-08-12T10:14:26,PENDING,ASML.AS,CRITICAL
,650.1386619843229,,C20241216_PROD,SLICE_UPDATE,1376,650.1163058379665,SLICE_00065,2,ALGO_SLICE,ALGO_001,,4130,REC_00000578,2754,Buy,2025-08-12T10:14:26.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,650.2833672411685,,C20241216_PROD,ALGO_UPDATE,372094,650.1163058379665,ALGO_001,1,ALGO_PARENT,CLIENT_001,65.1,2000000,REC_00000579,1627906,Buy,2025-08-12T10:14:26.025000,WORKING,ASML.AS,CRITICAL
,650.2833672411685,Wellington Management,C20241216_PROD,CLIENT_UPDATE,372094,650.1163058379665,CLIENT_001,0,CLIENT,,,2000000,REC_00000580,1627906,Buy,2025-08-12T10:14:26.030000,WORKING,ASML.AS,
,650.1374430620859,,C20241216_PROD,SLICE_UPDATE,2753,650.1163058379665,SLICE_00065,2,ALGO_SLICE,ALGO_001,,4130,REC_00000581,1377,Buy,2025-08-12T10:14:26.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,650.2828292138663,,C20241216_PROD,ALGO_UPDATE,373471,650.1163058379665,ALGO_001,1,ALGO_PARENT,CLIENT_001,65.4,2000000,REC_00000582,1626529,Buy,2025-08-12T10:14:26.075000,WORKING,ASML.AS,CRITICAL
,650.2828292138663,Wellington Management,C20241216_PROD,CLIENT_UPDATE,373471,650.1163058379665,CLIENT_001,0,CLIENT,,,2000000,REC_00000583,1626529,Buy,2025-08-12T10:14:26.080000,WORKING,ASML.AS,
,650.1445191643686,,C20241216_PROD,SLICE_UPDATE,4130,650.1163058379665,SLICE_00065,2,ALGO_SLICE,ALGO_001,,4130,REC_00000584,0,Buy,2025-08-12T10:14:26.120000,FILLED,ASML.AS,CRITICAL
VWAP,650.2823211334226,,C20241216_PROD,ALGO_UPDATE,374848,650.1163058379665,ALGO_001,1,ALGO_PARENT,CLIENT_001,65.6,2000000,REC_00000585,1625152,Buy,2025-08-12T10:14:26.125000,WORKING,ASML.AS,CRITICAL
,650.2823211334226,Wellington Management,C20241216_PROD,CLIENT_UPDATE,374848,650.1163058379665,CLIENT_001,0,CLIENT,,,2000000,REC_00000586,1625152,Buy,2025-08-12T10:14:26.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,650.0481012248944,SLICE_00066,2,ALGO_SLICE,ALGO_001,,4929,REC_00000587,4929,Buy,2025-08-12T10:15:24,PENDING,ASML.AS,CRITICAL
,650.0730199856259,,C20241216_PROD,SLICE_UPDATE,2464,650.0481012248944,SLICE_00066,2,ALGO_SLICE,ALGO_001,,4929,REC_00000588,2465,Buy,2025-08-12T10:15:24.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,650.2809543122556,,C20241216_PROD,ALGO_UPDATE,377312,650.0481012248944,ALGO_001,1,ALGO_PARENT,CLIENT_001,66.0,2000000,REC_00000589,1622688,Buy,2025-08-12T10:15:24.075000,WORKING,ASML.AS,CRITICAL
,650.2809543122556,Wellington Management,C20241216_PROD,CLIENT_UPDATE,377312,650.0481012248944,CLIENT_001,0,CLIENT,,,2000000,REC_00000590,1622688,Buy,2025-08-12T10:15:24.080000,WORKING,ASML.AS,
,650.0714173589404,,C20241216_PROD,SLICE_UPDATE,4929,650.0481012248944,SLICE_00066,2,ALGO_SLICE,ALGO_001,,4929,REC_00000591,0,Buy,2025-08-12T10:15:24.120000,FILLED,ASML.AS,CRITICAL
VWAP,650.2795942810005,,C20241216_PROD,ALGO_UPDATE,379777,650.0481012248944,ALGO_001,1,ALGO_PARENT,CLIENT_001,66.5,2000000,REC_00000592,1620223,Buy,2025-08-12T10:15:24.125000,WORKING,ASML.AS,CRITICAL
,650.2795942810005,Wellington Management,C20241216_PROD,CLIENT_UPDATE,379777,650.0481012248944,CLIENT_001,0,CLIENT,,,2000000,REC_00000593,1620223,Buy,2025-08-12T10:15:24.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,650.0102406840605,SLICE_00067,2,ALGO_SLICE,ALGO_001,,7165,REC_00000594,7165,Buy,2025-08-12T10:16:03,PENDING,ASML.AS,CRITICAL
,650.0331746652249,,C20241216_PROD,SLICE_UPDATE,2388,650.0102406840605,SLICE_00067,2,ALGO_SLICE,ALGO_001,,7165,REC_00000595,4777,Buy,2025-08-12T10:16:03.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,650.2780545009515,,C20241216_PROD,ALGO_UPDATE,382165,650.0102406840605,ALGO_001,1,ALGO_PARENT,CLIENT_001,66.9,2000000,REC_00000596,1617835,Buy,2025-08-12T10:16:03.025000,WORKING,ASML.AS,CRITICAL
,650.2780545009515,Wellington Management,C20241216_PROD,CLIENT_UPDATE,382165,650.0102406840605,CLIENT_001,0,CLIENT,,,2000000,REC_00000597,1617835,Buy,2025-08-12T10:16:03.030000,WORKING,ASML.AS,
,650.0376785066251,,C20241216_PROD,SLICE_UPDATE,4776,650.0102406840605,SLICE_00067,2,ALGO_SLICE,ALGO_001,,7165,REC_00000598,2389,Buy,2025-08-12T10:16:03.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,650.2765618123639,,C20241216_PROD,ALGO_UPDATE,384553,650.0102406840605,ALGO_001,1,ALGO_PARENT,CLIENT_001,67.3,2000000,REC_00000599,1615447,Buy,2025-08-12T10:16:03.075000,WORKING,ASML.AS,CRITICAL
,650.2765618123639,Wellington Management,C20241216_PROD,CLIENT_UPDATE,384553,650.0102406840605,CLIENT_001,0,CLIENT,,,2000000,REC_00000600,1615447,Buy,2025-08-12T10:16:03.080000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.93641732596,SLICE_00068,2,ALGO_SLICE,ALGO_001,,7025,REC_00000601,7025,Buy,2025-08-12T10:17:07,PENDING,ASML.AS,CRITICAL
,649.9714223541943,,C20241216_PROD,SLICE_UPDATE,3512,649.93641732596,SLICE_00068,2,ALGO_SLICE,ALGO_001,,7025,REC_00000602,3513,Buy,2025-08-12T10:17:07.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,650.2738002910282,,C20241216_PROD,ALGO_UPDATE,388065,649.93641732596,ALGO_001,1,ALGO_PARENT,CLIENT_001,67.9,2000000,REC_00000603,1611935,Buy,2025-08-12T10:17:07.075000,WORKING,ASML.AS,CRITICAL
,650.2738002910282,Wellington Management,C20241216_PROD,CLIENT_UPDATE,388065,649.93641732596,CLIENT_001,0,CLIENT,,,2000000,REC_00000604,1611935,Buy,2025-08-12T10:17:07.080000,WORKING,ASML.AS,
,649.9719544874548,,C20241216_PROD,SLICE_UPDATE,7025,649.93641732596,SLICE_00068,2,ALGO_SLICE,ALGO_001,,7025,REC_00000605,0,Buy,2025-08-12T10:17:07.120000,FILLED,ASML.AS,CRITICAL
VWAP,650.2710923137978,,C20241216_PROD,ALGO_UPDATE,391578,649.93641732596,ALGO_001,1,ALGO_PARENT,CLIENT_001,68.5,2000000,REC_00000606,1608422,Buy,2025-08-12T10:17:07.125000,WORKING,ASML.AS,CRITICAL
,650.2710923137978,Wellington Management,C20241216_PROD,CLIENT_UPDATE,391578,649.93641732596,CLIENT_001,0,CLIENT,,,2000000,REC_00000607,1608422,Buy,2025-08-12T10:17:07.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.8727847862776,SLICE_00069,2,ALGO_SLICE,ALGO_001,,6542,REC_00000608,6542,Buy,2025-08-12T10:18:16,PENDING,ASML.AS,CRITICAL
,649.9101849751008,,C20241216_PROD,SLICE_UPDATE,2180,649.8727847862776,SLICE_00069,2,ALGO_SLICE,ALGO_001,,6542,REC_00000609,4362,Buy,2025-08-12T10:18:16.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,650.2690941880496,,C20241216_PROD,ALGO_UPDATE,393758,649.8727847862776,ALGO_001,1,ALGO_PARENT,CLIENT_001,68.9,2000000,REC_00000610,1606242,Buy,2025-08-12T10:18:16.025000,WORKING,ASML.AS,CRITICAL
,650.2690941880496,Wellington Management,C20241216_PROD,CLIENT_UPDATE,393758,649.8727847862776,CLIENT_001,0,CLIENT,,,2000000,REC_00000611,1606242,Buy,2025-08-12T10:18:16.030000,WORKING,ASML.AS,
,649.8931696740436,,C20241216_PROD,SLICE_UPDATE,4361,649.8727847862776,SLICE_00069,2,ALGO_SLICE,ALGO_001,,6542,REC_00000612,2181,Buy,2025-08-12T10:18:16.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,650.2670234363302,,C20241216_PROD,ALGO_UPDATE,395939,649.8727847862776,ALGO_001,1,ALGO_PARENT,CLIENT_001,69.3,2000000,REC_00000613,1604061,Buy,2025-08-12T10:18:16.075000,WORKING,ASML.AS,CRITICAL
,650.2670234363302,Wellington Management,C20241216_PROD,CLIENT_UPDATE,395939,649.8727847862776,CLIENT_001,0,CLIENT,,,2000000,REC_00000614,1604061,Buy,2025-08-12T10:18:16.080000,WORKING,ASML.AS,
,649.8973269797455,,C20241216_PROD,SLICE_UPDATE,6542,649.8727847862776,SLICE_00069,2,ALGO_SLICE,ALGO_001,,6542,REC_00000615,0,Buy,2025-08-12T10:18:16.120000,FILLED,ASML.AS,CRITICAL
VWAP,650.2649981475433,,C20241216_PROD,ALGO_UPDATE,398120,649.8727847862776,ALGO_001,1,ALGO_PARENT,CLIENT_001,69.7,2000000,REC_00000616,1601880,Buy,2025-08-12T10:18:16.125000,WORKING,ASML.AS,CRITICAL
,650.2649981475433,Wellington Management,C20241216_PROD,CLIENT_UPDATE,398120,649.8727847862776,CLIENT_001,0,CLIENT,,,2000000,REC_00000617,1601880,Buy,2025-08-12T10:18:16.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.887918951222,SLICE_00070,2,ALGO_SLICE,ALGO_001,,4490,REC_00000618,4490,Buy,2025-08-12T10:19:00,PENDING,ASML.AS,CRITICAL
,649.9257932276927,,C20241216_PROD,SLICE_UPDATE,1496,649.887918951222,SLICE_00070,2,ALGO_SLICE,ALGO_001,,4490,REC_00000619,2994,Buy,2025-08-12T10:19:00.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,650.2637283020915,,C20241216_PROD,ALGO_UPDATE,399616,649.887918951222,ALGO_001,1,ALGO_PARENT,CLIENT_001,69.9,2000000,REC_00000620,1600384,Buy,2025-08-12T10:19:00.025000,WORKING,ASML.AS,CRITICAL
,650.2637283020915,Wellington Management,C20241216_PROD,CLIENT_UPDATE,399616,649.887918951222,CLIENT_001,0,CLIENT,,,2000000,REC_00000621,1600384,Buy,2025-08-12T10:19:00.030000,WORKING,ASML.AS,
,649.9174389838001,,C20241216_PROD,SLICE_UPDATE,2993,649.887918951222,SLICE_00070,2,ALGO_SLICE,ALGO_001,,4490,REC_00000622,1497,Buy,2025-08-12T10:19:00.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,650.2624359103977,,C20241216_PROD,ALGO_UPDATE,401113,649.887918951222,ALGO_001,1,ALGO_PARENT,CLIENT_001,70.2,2000000,REC_00000623,1598887,Buy,2025-08-12T10:19:00.075000,WORKING,ASML.AS,CRITICAL
,650.2624359103977,Wellington Management,C20241216_PROD,CLIENT_UPDATE,401113,649.887918951222,CLIENT_001,0,CLIENT,,,2000000,REC_00000624,1598887,Buy,2025-08-12T10:19:00.080000,WORKING,ASML.AS,
,649.9254747563059,,C20241216_PROD,SLICE_UPDATE,4490,649.887918951222,SLICE_00070,2,ALGO_SLICE,ALGO_001,,4490,REC_00000625,0,Buy,2025-08-12T10:19:00.120000,FILLED,ASML.AS,CRITICAL
VWAP,650.2611830084636,,C20241216_PROD,ALGO_UPDATE,402610,649.887918951222,ALGO_001,1,ALGO_PARENT,CLIENT_001,70.5,2000000,REC_00000626,1597390,Buy,2025-08-12T10:19:00.125000,WORKING,ASML.AS,CRITICAL
,650.2611830084636,Wellington Management,C20241216_PROD,CLIENT_UPDATE,402610,649.887918951222,CLIENT_001,0,CLIENT,,,2000000,REC_00000627,1597390,Buy,2025-08-12T10:19:00.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.8960883230093,SLICE_00071,2,ALGO_SLICE,ALGO_001,,4977,REC_00000628,4977,Buy,2025-08-12T10:20:12,PENDING,ASML.AS,CRITICAL
,649.9191113882861,,C20241216_PROD,SLICE_UPDATE,1659,649.8960883230093,SLICE_00071,2,ALGO_SLICE,ALGO_001,,4977,REC_00000629,3318,Buy,2025-08-12T10:20:12.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,650.2597792480519,,C20241216_PROD,ALGO_UPDATE,404269,649.8960883230093,ALGO_001,1,ALGO_PARENT,CLIENT_001,70.7,2000000,REC_00000630,1595731,Buy,2025-08-12T10:20:12.025000,WORKING,ASML.AS,CRITICAL
,650.2597792480519,Wellington Management,C20241216_PROD,CLIENT_UPDATE,404269,649.8960883230093,CLIENT_001,0,CLIENT,,,2000000,REC_00000631,1595731,Buy,2025-08-12T10:20:12.030000,WORKING,ASML.AS,
,649.9323697448242,,C20241216_PROD,SLICE_UPDATE,3318,649.8960883230093,SLICE_00071,2,ALGO_SLICE,ALGO_001,,4977,REC_00000632,1659,Buy,2025-08-12T10:20:12.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,650.2584411477832,,C20241216_PROD,ALGO_UPDATE,405928,649.8960883230093,ALGO_001,1,ALGO_PARENT,CLIENT_001,71.0,2000000,REC_00000633,1594072,Buy,2025-08-12T10:20:12.075000,WORKING,ASML.AS,CRITICAL
,650.2584411477832,Wellington Management,C20241216_PROD,CLIENT_UPDATE,405928,649.8960883230093,CLIENT_001,0,CLIENT,,,2000000,REC_00000634,1594072,Buy,2025-08-12T10:20:12.080000,WORKING,ASML.AS,
,649.9190678369863,,C20241216_PROD,SLICE_UPDATE,4977,649.8960883230093,SLICE_00071,2,ALGO_SLICE,ALGO_001,,4977,REC_00000635,0,Buy,2025-08-12T10:20:12.120000,FILLED,ASML.AS,CRITICAL
VWAP,650.2570597977337,,C20241216_PROD,ALGO_UPDATE,407587,649.8960883230093,ALGO_001,1,ALGO_PARENT,CLIENT_001,71.3,2000000,REC_00000636,1592413,Buy,2025-08-12T10:20:12.125000,WORKING,ASML.AS,CRITICAL
,650.2570597977337,Wellington Management,C20241216_PROD,CLIENT_UPDATE,407587,649.8960883230093,CLIENT_001,0,CLIENT,,,2000000,REC_00000637,1592413,Buy,2025-08-12T10:20:12.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.9412936790426,SLICE_00072,2,ALGO_SLICE,ALGO_001,,6582,REC_00000638,6582,Buy,2025-08-12T10:21:26,PENDING,ASML.AS,CRITICAL
,649.9801629008599,,C20241216_PROD,SLICE_UPDATE,2194,649.9412936790426,SLICE_00072,2,ALGO_SLICE,ALGO_001,,6582,REC_00000639,4388,Buy,2025-08-12T10:21:26.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,650.2555772697693,,C20241216_PROD,ALGO_UPDATE,409781,649.9412936790426,ALGO_001,1,ALGO_PARENT,CLIENT_001,71.7,2000000,REC_00000640,1590219,Buy,2025-08-12T10:21:26.025000,WORKING,ASML.AS,CRITICAL
,650.2555772697693,Wellington Management,C20241216_PROD,CLIENT_UPDATE,409781,649.9412936790426,CLIENT_001,0,CLIENT,,,2000000,REC_00000641,1590219,Buy,2025-08-12T10:21:26.030000,WORKING,ASML.AS,
,649.9721132606343,,C20241216_PROD,SLICE_UPDATE,4388,649.9412936790426,SLICE_00072,2,ALGO_SLICE,ALGO_001,,6582,REC_00000642,2194,Buy,2025-08-12T10:21:26.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,650.2540676635165,,C20241216_PROD,ALGO_UPDATE,411975,649.9412936790426,ALGO_001,1,ALGO_PARENT,CLIENT_001,72.1,2000000,REC_00000643,1588025,Buy,2025-08-12T10:21:26.075000,WORKING,ASML.AS,CRITICAL
,650.2540676635165,Wellington Management,C20241216_PROD,CLIENT_UPDATE,411975,649.9412936790426,CLIENT_001,0,CLIENT,,,2000000,REC_00000644,1588025,Buy,2025-08-12T10:21:26.080000,WORKING,ASML.AS,
,649.9648517807877,,C20241216_PROD,SLICE_UPDATE,6582,649.9412936790426,SLICE_00072,2,ALGO_SLICE,ALGO_001,,6582,REC_00000645,0,Buy,2025-08-12T10:21:26.120000,FILLED,ASML.AS,CRITICAL
VWAP,650.2525355844698,,C20241216_PROD,ALGO_UPDATE,414169,649.9412936790426,ALGO_001,1,ALGO_PARENT,CLIENT_001,72.5,2000000,REC_00000646,1585831,Buy,2025-08-12T10:21:26.125000,WORKING,ASML.AS,CRITICAL
,650.2525355844698,Wellington Management,C20241216_PROD,CLIENT_UPDATE,414169,649.9412936790426,CLIENT_001,0,CLIENT,,,2000000,REC_00000647,1585831,Buy,2025-08-12T10:21:26.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.9670277814442,SLICE_00073,2,ALGO_SLICE,ALGO_001,,7103,REC_00000648,7103,Buy,2025-08-12T10:22:23,PENDING,ASML.AS,CRITICAL
,650.0042154072776,,C20241216_PROD,SLICE_UPDATE,3551,649.9670277814442,SLICE_00073,2,ALGO_SLICE,ALGO_001,,7103,REC_00000649,3552,Buy,2025-08-12T10:22:23.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,650.2504246370667,,C20241216_PROD,ALGO_UPDATE,417720,649.9670277814442,ALGO_001,1,ALGO_PARENT,CLIENT_001,73.1,2000000,REC_00000650,1582280,Buy,2025-08-12T10:22:23.075000,WORKING,ASML.AS,CRITICAL
,650.2504246370667,Wellington Management,C20241216_PROD,CLIENT_UPDATE,417720,649.9670277814442,CLIENT_001,0,CLIENT,,,2000000,REC_00000651,1582280,Buy,2025-08-12T10:22:23.080000,WORKING,ASML.AS,
,650.0043613433218,,C20241216_PROD,SLICE_UPDATE,7103,649.9670277814442,SLICE_00073,2,ALGO_SLICE,ALGO_001,,7103,REC_00000652,0,Buy,2025-08-12T10:22:23.120000,FILLED,ASML.AS,CRITICAL
VWAP,650.248349928044,,C20241216_PROD,ALGO_UPDATE,421272,649.9670277814442,ALGO_001,1,ALGO_PARENT,CLIENT_001,73.7,2000000,REC_00000653,1578728,Buy,2025-08-12T10:22:23.125000,WORKING,ASML.AS,CRITICAL
,650.248349928044,Wellington Management,C20241216_PROD,CLIENT_UPDATE,421272,649.9670277814442,CLIENT_001,0,CLIENT,,,2000000,REC_00000654,1578728,Buy,2025-08-12T10:22:23.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.8719486877308,SLICE_00074,2,ALGO_SLICE,ALGO_001,,7637,REC_00000655,7637,Buy,2025-08-12T10:23:02,PENDING,ASML.AS,CRITICAL
,649.9119129676554,,C20241216_PROD,SLICE_UPDATE,2545,649.8719486877308,SLICE_00074,2,ALGO_SLICE,ALGO_001,,7637,REC_00000656,5092,Buy,2025-08-12T10:23:02.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,650.2463296408347,,C20241216_PROD,ALGO_UPDATE,423817,649.8719486877308,ALGO_001,1,ALGO_PARENT,CLIENT_001,74.2,2000000,REC_00000657,1576183,Buy,2025-08-12T10:23:02.025000,WORKING,ASML.AS,CRITICAL
,650.2463296408347,Wellington Management,C20241216_PROD,CLIENT_UPDATE,423817,649.8719486877308,CLIENT_001,0,CLIENT,,,2000000,REC_00000658,1576183,Buy,2025-08-12T10:23:02.030000,WORKING,ASML.AS,
,649.8922717399328,,C20241216_PROD,SLICE_UPDATE,5091,649.8719486877308,SLICE_00074,2,ALGO_SLICE,ALGO_001,,7637,REC_00000659,2546,Buy,2025-08-12T10:23:02.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,650.2442154062138,,C20241216_PROD,ALGO_UPDATE,426363,649.8719486877308,ALGO_001,1,ALGO_PARENT,CLIENT_001,74.6,2000000,REC_00000660,1573637,Buy,2025-08-12T10:23:02.075000,WORKING,ASML.AS,CRITICAL
,650.2442154062138,Wellington Management,C20241216_PROD,CLIENT_UPDATE,426363,649.8719486877308,CLIENT_001,0,CLIENT,,,2000000,REC_00000661,1573637,Buy,2025-08-12T10:23:02.080000,WORKING,ASML.AS,
,649.8986857940397,,C20241216_PROD,SLICE_UPDATE,7637,649.8719486877308,SLICE_00074,2,ALGO_SLICE,ALGO_001,,7637,REC_00000662,0,Buy,2025-08-12T10:23:02.120000,FILLED,ASML.AS,CRITICAL
VWAP,650.2421643455166,,C20241216_PROD,ALGO_UPDATE,428909,649.8719486877308,ALGO_001,1,ALGO_PARENT,CLIENT_001,75.1,2000000,REC_00000663,1571091,Buy,2025-08-12T10:23:02.125000,WORKING,ASML.AS,CRITICAL
,650.2421643455166,Wellington Management,C20241216_PROD,CLIENT_UPDATE,428909,649.8719486877308,CLIENT_001,0,CLIENT,,,2000000,REC_00000664,1571091,Buy,2025-08-12T10:23:02.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.8267467907264,SLICE_00075,2,ALGO_SLICE,ALGO_001,,6489,REC_00000665,6489,Buy,2025-08-12T10:24:10,PENDING,ASML.AS,CRITICAL
,649.8542594217706,,C20241216_PROD,SLICE_UPDATE,2163,649.8267467907264,SLICE_00075,2,ALGO_SLICE,ALGO_001,,6489,REC_00000666,4326,Buy,2025-08-12T10:24:10.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,650.240217945959,,C20241216_PROD,ALGO_UPDATE,431072,649.8267467907264,ALGO_001,1,ALGO_PARENT,CLIENT_001,75.4,2000000,REC_00000667,1568928,Buy,2025-08-12T10:24:10.025000,WORKING,ASML.AS,CRITICAL
,650.240217945959,Wellington Management,C20241216_PROD,CLIENT_UPDATE,431072,649.8267467907264,CLIENT_001,0,CLIENT,,,2000000,REC_00000668,1568928,Buy,2025-08-12T10:24:10.030000,WORKING,ASML.AS,
,649.8481297521191,,C20241216_PROD,SLICE_UPDATE,4326,649.8267467907264,SLICE_00075,2,ALGO_SLICE,ALGO_001,,6489,REC_00000669,2163,Buy,2025-08-12T10:24:10.070000,PARTIAL,ASML.AS,CRITICAL
